,text,label,polarity,textblob_polarity,textblob_sentiment,textblob_assessments,lm_polarity,lm,textblob
3094,Crude rose for a second day after the U.S. signalled it was open to the possibility of an alliance with Saudi Arabia https://t.co/H7eECXZNxJ,1,1,0,-0.024999999999999994,"[('crude', -0.7), ('rose', 0.6), ('second', 0.0), ('open', 0.0)]",1,1,0
3095,Energy Up After OPEC+ Deal Confirmed -- Energy Roundup #economy #MarketScreener https://t.co/mzguCYDUPd https://t.co/HyyDGplTcQ,1,1,1,0.4,"[('confirmed', 0.4)]",1,1,1
3096,Energy Up Ahead Of Exxon Earnings -- Energy Roundup #economy #MarketScreener https://t.co/jVOrgnxqff https://t.co/kdZ4Hep8kI,1,1,0,0.0,[],0,0,0
3097,Energy Up as Commodities Recoup Some Losses -- Energy Roundup #economy #MarketScreener https://t.co/xVXTRdf57N https://t.co/QiHQUaI2IU,1,1,0,0.0,[],1,1,0
3098,Europe's LNG imports expected to soar to 100 mln tonnes in 2020 #economy #MarketScreener https://t.co/qHpLYbUTlB https://t.co/MlQzA7HTc3,1,1,0,-0.1,"[('expected', -0.1)]",1,1,0
3099,Glencore almost doubles its LNG trade in 2019 on surge in Asian volumes https://t.co/1ignRPuvQe https://t.co/JtvI58joND,1,1,0,0.0,"[('asian', 0.0)]",1,1,0
3100,Investment in Canada's oil-sands is on track to grow for the first time since prices crashed in 2014 https://t.co/Ws3dGV4VgC,1,1,1,0.25,"[('first', 0.25)]",1,1,1
3101,"Natural Gas $UNG with a bounce today seeing 28,000 March $14 calls active early today",1,1,0,0.022222222222222227,"[('natural', 0.1), ('active', -0.13333333333333333), ('early', 0.1)]",1,1,0
3102,Natural Gas Storage: Expecting A Relatively Bullish Draw. https://t.co/MHGs7yNnWd #markets #stocks #stockmarket,1,1,0,0.05,"[('natural', 0.1), ('relatively', 0.0)]",-1,0,0
3103,Natural Gas: Long Set Up Ahead But Timing Is Important. Read more: https://t.co/eruGN42l53 #stockmarket #stocks #markets,1,1,1,0.2375,"[('natural', 0.1), ('long', -0.05), ('important', 0.4), ('more', 0.5)]",0,0,1
3104,"Oil and gold rise after a U.S. airstrike in Baghdad killed a top Iranian commander
-Asian stocks including Hong Ko… https://t.co/G5FSqO7cRr",1,1,0,0.09999999999999999,"[('killed', -0.2), ('top', 0.5), ('asian', 0.0)]",1,1,0
3105,Oil lower but trims early loss as report on China trade talks sparks fresh hope https://t.co/t6v2CMBAze,1,1,1,0.2,"[('early', 0.1), ('fresh', 0.3)]",1,1,1
3106,"Oil prices, which had skyrocketed nearly 4%, appear to have stabilized around 3% higher.
https://t.co/QDUbA31bl0",1,1,1,0.175,"[('nearly', 0.1), ('higher', 0.25)]",1,1,1
3107,"Oil skyrockets, U.S. stock futures sink after Iranian general killed in Iraq airstrike https://t.co/UMiKkaQ42x",1,1,0,-0.075,"[('general', 0.05000000000000002), ('killed', -0.2)]",-1,0,0
3108,Oil stocks continue to show improvement. https://t.co/lufaW1tdGD,1,1,0,0.0,[],1,1,0
3109,The amount of oil needed to run the global economy will decline sharply in the first quarter of this year as the co… https://t.co/6d6BFT0Hwb,1,1,0,0.041666666666666664,"[('global', 0.0), ('sharply', -0.125), ('first', 0.25)]",-1,0,0
3110,The First Oil Company Bailout Of 2020 Is Happening In Canada: Select Shares Soar. https://t.co/eW0P8HmTK2 #trading #investing #stockmarket,1,1,1,0.25,"[('first', 0.25)]",0,0,1
3111,The high in WTI in September following the drone strikes on Saudi oil facilities was 63.40.  Crude oil right now is at 63.38.,1,1,0,-0.06357142857142856,"[('high', 0.16), ('following', 0.0), ('crude', -0.7), ('right', 0.2857142857142857)]",1,1,0
3112,"Time for more OPEC cuts
Crude +822K, Exp. -3MM
Gasoline +5.405MM
Distillate +4.118MM
Cushing -3.393MM
Production -100Kbpd",1,1,0,-0.09999999999999998,"[('more', 0.5), ('crude', -0.7)]",0,0,0
3113,"Algeria to cut oil output by 12,000 bpd under new OPEC deal #economy #MarketScreener https://t.co/cpeDaozf3J https://t.co/IYoYnnKDyH",1,1,1,0.13636363636363635,"[('new', 0.13636363636363635)]",-1,0,1
3114,"ICYMI: Oil spiked after the U.S. airstrike killed a top Iranian commander in Baghdad.

The strike escalates an alre… https://t.co/biC7W3GoKK",1,1,1,0.15,"[('killed', -0.2), ('top', 0.5)]",1,1,1
3115,"Natural Gas Demand Is Rising, But Production Has Reached A Major Long-Term Peak. Keep reading:… https://t.co/gXfKjJLCqJ",1,1,0,0.08125,"[('natural', 0.1), ('major', 0.0625)]",1,1,0
3116,"OPEC, Russia and other oil producing nations have agreed to deeper production cuts in an attempt to support crude p… https://t.co/yY5TKhHz8Z",1,1,-1,-0.4125,"[('other', -0.125), ('crude', -0.7)]",1,1,0
3117,OPEC's New Year's Gift To Oil Bulls. Follow this and any other stock on Seeking Alpha! https://t.co/D0ihnpJvHE #business #finance #markets,1,1,0,-0.009943181818181823,"[('new', 0.13636363636363635), ('other_!', -0.15625)]",0,0,0
3118,"Qatar, the world's biggest supplier of liquefied natural gas, plans to boost output capacity by almost two thirds https://t.co/D8XYpUKFl6",1,1,0,0.1,"[('natural', 0.1)]",1,1,0
3119,$COMDX: Energy Settlement Prices https://t.co/y70kOScE0a,2,0,0,0.0,[],0,1,1
3120,$ET $RDS.A $RDS.B - Shell-led Lake Charles LNG gets five more years to reach in-service date https://t.co/fDhoQLZpaa,2,0,1,0.5,"[('more', 0.5)]",1,0,0
3121,A Five-Decade Rivalry Is Playing Out at OPEC+,2,0,0,0.0,[],0,1,1
3122,Baker Hughes Announces January 2020 Rig Counts,2,0,0,0.0,[],0,1,1
3123,Canadian crude reportedly stable so far at start of CN Rail strike,2,0,-1,-0.3,"[('crude', -0.7), ('far', 0.1)]",1,0,0
3124,China LNG Force Majeure Rejected as Virus Chaos Sparks Dispute,2,0,0,0.0,[],-1,0,1
3125,Coconut Oil Market Procurement Intelligence Report | Increase in Supplier OPEX to Impact Procurement Spend,2,0,0,0.0,[],1,0,1
3126,Commodity Chaos Deepens as China Buyers Invoke Force Majeure,2,0,0,0.0,[],-1,0,1
3127,Crude Oil Price Update – Direction Controlled by $51.84 Pivot,2,0,-1,-0.7,"[('crude', -0.7)]",0,1,0
3128,Eni CEO Sees Oil Market Stabilizing on U.S.-China deal,2,0,0,0.0,[],1,0,1
3129,Forget OPEC: China Now Moves The Oil Markets,2,0,0,0.0,[],0,1,1
3130,Global oil majors seeking combined $27B in asset sales - report,2,0,0,0.0,"[('global', 0.0)]",0,1,1
3131,Goldman Sachs Curbs New Lending on Coal and Arctic Oil,2,0,1,0.13636363636363635,"[('new', 0.13636363636363635)]",-1,0,0
3132,Here are the biggest risks to OPEC+ efforts to balance oil https://t.co/qWAYGsiVuU,2,0,0,0.0,[],-1,0,1
3133,IAEA International Atomic Energy Agency : Fostering the Safe and Secure Transport of Spent... #IAEA #economy… https://t.co/dBAPsbsguv,2,0,1,0.2,"[('international', 0.0), ('safe', 0.5), ('secure', 0.4), ('spent', -0.1)]",0,1,0
3134,Iran Demands $6 Billion Oil Payment From South Korea: Chosun,2,0,0,0.0,[],0,1,1
3135,IRAQ DIDN'T AGREE TO MORE OIL CUTS DUE TO SAUDI PRESSURE: MIN,2,0,1,0.1875,"[('more', 0.5), ('due', -0.125)]",0,1,0
3136,Iraq’s Largest Oil Fields Threatened By Anti-Government Protests,2,0,0,0.0,[],-1,0,1
3137,"Keystone leak affected 10x more land than thought, regulator says",2,0,1,0.5,"[('more', 0.5)]",-1,0,0
3138,New California fracking permits blocked pending scientific review,2,0,1,0.13636363636363635,"[('new', 0.13636363636363635)]",-1,0,0
3139,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/pBZAoYUo9V https://t.co/lAhsqxtW17,2,0,1,0.5,"[('top', 0.5)]",0,1,0
3140,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/sNjfeioj1l https://t.co/KiovB27Z9y,2,0,1,0.5,"[('top', 0.5)]",0,1,0
3141,Oil Majors Go On $27 Billion Selling Spree,2,0,0,0.0,[],0,1,1
3142,Oil Price Fundamental Weekly Forecast – We’ll Find Out This Week if Traders Liked the Trade Deal,2,0,1,0.6,"[('liked', 0.6)]",1,0,0
3143,Oil Stocks: What I Got Right (and Wrong) About the Oil Market in 2019,2,0,-1,-0.10714285714285715,"[('right', 0.2857142857142857), ('wrong', -0.5)]",0,1,0
3144,OPEC+ Deal Isn't Worth the Paper It's Written On,2,0,1,0.3,"[('worth', 0.3)]",-1,0,0
3145,OPEC+ technical meeting drags on,2,0,0,0.0,"[('technical', 0.0)]",-1,0,1
3146,OPEC's share of Indian oil imports in October hits lowest since 2011,2,0,0,0.0,[],-1,0,1
3147,"Saudi Arabia, Russia and other large oil producers are racing to negotiate a deal to stem the historic price crash… https://t.co/0ZG8MXUBla",2,0,0,0.029761904761904757,"[('other', -0.125), ('large', 0.21428571428571427), ('historic', 0.0)]",1,0,1
3148,Saudi energy minister defends US shale producers: 'They are creating jobs' https://t.co/IkKMglIMOd,2,0,0,0.0,[],1,0,1
3149,The Best And Worst Oil Predictions Of 2019,2,0,0,0.0,"[('best', 1.0), ('worst', -1.0)]",0,1,1
3150,The Expected and Thrilling Resolution of Oil’s Consolidation,2,0,0,0.075,"[('expected', -0.1), ('thrilling', 0.25)]",0,1,1
3151,The Five Biggest Enemies Of Oil & Gas,2,0,0,0.0,[],0,1,1
3152,Trump Proposes Selling 15 Million Barrels From U.S. Oil Reserve,2,0,0,0.0,[],0,1,1
3153,Trump proposes selling 15 million barrels of oil from the U.S. emergency stockpile as part of his fiscal 2021 budge… https://t.co/Gdwr6I8j4p,2,0,0,0.0,[],0,1,1
3154,Trump's budget proposes sale from emergency oil reserve,2,0,0,0.0,[],0,1,1
3155,U.S. Revokes WTO Subsidy Preferences for Some Developing Nations,2,0,0,0.0,[],0,1,1
3156,U.S. total weekly active drilling-rig count unchanged at 790: Baker Hughes,2,0,0,-0.06666666666666667,"[('total', 0.0), ('active', -0.13333333333333333)]",0,1,1
3157,Will Crude Oil Ever Bottom?,2,0,-1,-0.7,"[('crude', -0.7)]",0,1,0
3158,"ZYEN Chairman, David Greenberg, discusses OPEC’s Power in the Oil Market; the Potential of Renewable Energy Project… https://t.co/4pJUTfUFF6",2,0,0,0.0,"[('potential', 0.0)]",0,1,1
3159,$COMDX: EIA petroleum data for the week ended December 6 https://t.co/7I8u7u0QY6,2,0,0,0.0,[],0,1,1
3160,$COMDX: EIA petroleum data for the week ended February 7 https://t.co/NPIYrcJmRw,2,0,0,0.0,[],0,1,1
3161,$COMDX: Energy Settlement Prices https://t.co/3HPMPROeFl,2,0,0,0.0,[],0,1,1
3162,$COMDX: Energy Settlement Prices https://t.co/b1WF1DlVYU,2,0,0,0.0,[],0,1,1
3163,$COMDX: Energy Settlement Prices https://t.co/DJdjBeoW0k,2,0,0,0.0,[],0,1,1
3164,$COMDX: Energy Settlement Prices https://t.co/g2HjabrPJq,2,0,0,0.0,[],0,1,1
3165,$COMDX: Energy Settlement Prices https://t.co/JHLtzLJyB0,2,0,0,0.0,[],0,1,1
3166,$COMDX: Energy Settlement Prices https://t.co/S8EisJPrxd,2,0,0,0.0,[],0,1,1
3167,$COMDX: Energy Settlement Prices https://t.co/sgnRZEzIyD,2,0,0,0.0,[],0,1,1
3168,$COMDX: Energy Settlement Prices https://t.co/YglUJVpYXC,2,0,0,0.0,[],0,1,1
3169,$COMDX: Energy Settlement Prices https://t.co/zOECqw1jdT,2,0,0,0.0,[],0,1,1
3170,"$COMDX: Summary of Weekly Petroleum Data for the week ending December 6, 2019 https://t.co/mktl2PrAQJ",2,0,0,0.0,[],0,1,1
3171,"$COMDX: Summary of Weekly Petroleum Data for week ending February 7, 2020 https://t.co/EEt6iN3jZm",2,0,0,0.0,[],0,1,1
3172,$TRP - Work starts in Montana on Keystone XL pipeline https://t.co/24mBVL0pmI,2,0,0,0.0,[],0,1,1
3173,$XLE: Sector Briefing: Energy https://t.co/FKDifSy17R,2,0,0,0.0,[],0,1,1
3174,$XLE: Sector Briefing: Energy https://t.co/rN4haqh9N9,2,0,0,0.0,[],0,1,1
3175,$XLE: Sector Briefing: Energy https://t.co/TRUxGKAme7,2,0,0,0.0,[],0,1,1
3176,$XLE: Sector Briefing: Energy https://t.co/zSdKA1URwP,2,0,0,0.0,[],0,1,1
3177,A controversial $1 billion shale gas pipeline won the backing of the nation's top energy regulator https://t.co/W0PVkZwvID,2,0,1,0.525,"[('controversial', 0.55), ('top', 0.5)]",1,0,0
3178,Alberta agrees to sale of crude by rail contracts: premier #CanadianPacificRailway #Stock #MarketScreener… https://t.co/tl3UGAmr7j,2,0,-1,-0.7,"[('crude', -0.7)]",1,0,0
3179,Brazil's energy minister to attend G20 oil meeting after Saudi invite https://t.co/5Rru9T7vjQ https://t.co/JBKjC3nBy0,2,0,0,0.0,[],0,1,1
3180,Canada's oil-sands industry may have already built its last big mine https://t.co/Uota9vYdtP,2,0,0,0.0,"[('last', 0.0), ('big', 0.0)]",0,1,1
3181,"Chevron/shale gas: Atlas, shrugged off https://t.co/ZPKDKhBZpf",2,0,0,0.0,[],0,1,1
3182,Crown Prince Mohammed bin Salman is reportedly unhappy with progress on the country's move away from oil https://t.co/MQN6G8XlSt,2,0,-1,-0.6,"[('unhappy', -0.6)]",-1,0,0
3183,"Crude oil futures rise, but support seen weak #crudeoil #matprem #MarketScreener https://t.co/eQjD8yUBJ6 https://t.co/c2vI3soF9F",2,0,-1,-0.5375,"[('crude', -0.7), ('weak', -0.375)]",1,0,0
3184,"Despite OPEC+ deal collapse, Saudi oil exports yet to rise-sources https://t.co/cDreUaBtVo https://t.co/t7lYA6uwxq",2,0,0,0.0,[],1,0,1
3185,EEX European Energy Exchange : will introduce action limits on gas spot trading #EEX #economy #MarketScreener… https://t.co/wZ45KViSj1,2,0,0,0.05,"[('european', 0.0), ('action', 0.1)]",0,1,1
3186,EIA Natural Gas Report is due in 5 minutes and the Petroleum Report is due 30 minutes after that.,2,0,0,-0.049999999999999996,"[('natural', 0.1), ('due', -0.125), ('due', -0.125)]",0,1,1
3187,EIA Petroleum Status Report due in 5 minutes.,2,0,-1,-0.125,"[('due', -0.125)]",0,1,0
3188,EIA Petroleum Status Report is due in 5 minutes.,2,0,-1,-0.125,"[('due', -0.125)]",0,1,0
3189,Everything That's Wrong About The IEA Oil Market Report. https://t.co/oLWb6SuC3C #stockmarket #stocks #trading,2,0,-1,-0.5,"[('wrong', -0.5)]",0,1,0
3190,February 2020: Natural Gas Supply-Demand Balance Overview And Forecast. https://t.co/HuoAlaxFwY #investing #stockmarket #stocks,2,0,0,0.1,"[('natural', 0.1)]",0,1,1
3191,G-7 finance chiefs urge oil-producing nations to support international efforts to stabilize world markets rocked by… https://t.co/u3kRmEz3qn,2,0,0,0.0,"[('international', 0.0)]",1,0,1
3192,"How coronavirus, climate change and OPEC will continue to move crude oil prices https://t.co/diuQxqdKma by… https://t.co/kWzOCcm8Tq",2,0,-1,-0.7,"[('crude', -0.7)]",-1,0,0
3193,Is oil in the middle of a perfect storm? @MaleehaMBCC looks at the Aramco IPO:  https://t.co/A6yKUT2nCY,2,0,1,0.5,"[('middle', 0.0), ('perfect', 1.0)]",0,1,0
3194,Kremlin says efforts to persuade Mexico to join oil cuts deal persist - TASS https://t.co/y1cgLM7HAe https://t.co/mijGuCKi8S,2,0,0,0.0,[],1,0,1
3195,Libyan economic experts will study the distribution of crucial oil revenue as efforts continue to solve the war-rav… https://t.co/S9lmpnDTqJ,2,0,0,0.1,"[('economic', 0.2), ('crucial', 0.0)]",0,1,1
3196,Market Snapshot: Canadian crude oil is mainly exported to two regions in the United States #Stock #MarketScreener… https://t.co/OpUcd7ByDT,2,0,-1,-0.26666666666666666,"[('crude', -0.7), ('mainly', 0.16666666666666666)]",0,1,0
3197,Market Snapshot: Retail pump sales of gasoline and diesel make up most of the transportation sector's energy demand… https://t.co/xc0SeRKAo2,2,0,1,0.5,"[('most', 0.5)]",0,1,0
3198,Materials And Energy Dashboard - Update. https://t.co/4OPnkss3VH #finance #stocks #business,2,0,0,0.0,[],0,1,1
3199,Mexican president's nationalist oil vision fuels standoff with Saudis https://t.co/ps9r1I9rb1 https://t.co/ZSeWOI4XkO,2,0,0,0.0,"[('mexican', 0.0)]",-1,0,1
3200,Mexico's giant oil find may not be a cure-all for ailing Pemex https://t.co/6bgoCuWZR8,2,0,0,0.0,"[('giant', 0.0)]",1,0,1
3201,"Most North Sea oil output 'in the money', but decom bill looms - Woodmac https://t.co/UwjPYh1W2z https://t.co/iEre6K0kRt",2,0,1,0.5,"[('most', 0.5)]",-1,0,0
3202,Natural Gas Prices To Trade Sideways With Near-Term Weather Being Variable; Upside Potential Still On Table Longer… https://t.co/uM9WXN9x2M,2,0,0,0.05,"[('natural', 0.1), ('potential', 0.0)]",0,1,1
3203,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/0ff9xwCFGh https://t.co/rnCS5KtuEb,2,0,1,0.5,"[('top', 0.5)]",0,1,0
3204,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/1Hzd21RMHe https://t.co/JqdSCCWGK5,2,0,1,0.5,"[('top', 0.5)]",0,1,0
3205,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/4isucOkCiC https://t.co/fNEMVJcvmj,2,0,1,0.5,"[('top', 0.5)]",0,1,0
3206,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/8WcedoogPY https://t.co/ncyGCUUhdF,2,0,1,0.5,"[('top', 0.5)]",0,1,0
3207,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/BZ27X3vQTW https://t.co/dh5r7KXanX,2,0,1,0.5,"[('top', 0.5)]",0,1,0
3208,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/GKfx9xf2h7 https://t.co/TbJG4KZHBR,2,0,1,0.5,"[('top', 0.5)]",0,1,0
3209,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/GSt6QLz0Tt https://t.co/p5vsEVYzgA,2,0,1,0.5,"[('top', 0.5)]",0,1,0
3210,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/nACw4sVj8H https://t.co/KMZxDj39tO,2,0,1,0.5,"[('top', 0.5)]",0,1,0
3211,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/RiLauQuR28 https://t.co/5KV7DAp5ws,2,0,1,0.5,"[('top', 0.5)]",0,1,0
3212,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/wnMMQqCUWA https://t.co/1EQg2bOIey,2,0,1,0.5,"[('top', 0.5)]",0,1,0
3213,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/XltkskkpZw https://t.co/g8VHPlAr19,2,0,1,0.5,"[('top', 0.5)]",0,1,0
3214,"Nigeria's petroleum bill to be passed by mid-2020, says oil minister #economy #MarketScreener… https://t.co/iTMZMP6wLO",2,0,0,0.0,[],0,1,1
3215,Norway considers attending OPEC+ meeting on April 9 - oil ministry #AkerBP #Stock #MarketScreener… https://t.co/KAvIemdXpl,2,0,0,0.0,[],0,1,1
3216,Occidental Petroleum opposes possible Texas oil curtailments: letter https://t.co/5b3a5olxc9 https://t.co/NicxEpII0q,2,0,0,0.0,"[('possible', 0.0)]",0,1,1
3217,Oil Price Might Go Negative - Bullish For WTI. https://t.co/AxMlbazg55 #stockmarket #stocks #business,2,0,-1,-0.3,"[('negative', -0.3)]",-1,0,0
3218,Oil producers still in talks over extending output cut -Algeria minister #economy #MarketScreener… https://t.co/ZXoA41oqbw,2,0,0,0.0,[],0,1,1
3219,Oil Search : 2019 Full Year Results Presentation #OilSearch #Stock #MarketScreener https://t.co/friR5SIC8P https://t.co/vi3yDT5Syf,2,0,1,0.35,"[('full', 0.35)]",0,1,0
3220,Oil workers from the United States are leaving Iraq after Iranian military leader Qasem Soleimani was killed in a U… https://t.co/lsPogIDvGJ,2,0,-1,-0.15000000000000002,"[('military', -0.1), ('killed', -0.2)]",0,1,0
3221,One man is the surprise holdout to a global oil production deal https://t.co/U5Q50RqEsb,2,0,0,0.0,"[('global', 0.0)]",0,1,1
3222,OPEC Cannot And Will Not Cut Production In March. https://t.co/0nj0my35zT #investing #markets #stockmarket,2,0,0,0.0,[],0,1,1
3223,OPEC+ Output Cuts May be Contingent on G-20 Cooperation - DJ $USO @Street_Insider,2,0,0,-0.1,"[('contingent', -0.1)]",0,1,1
3224,OPEC+ will adjust its output target and redistribute production cuts between its members under pressure from Saudi… https://t.co/iUHhLCivja,2,0,0,0.0,[],-1,0,1
3225,OPEC+ won't meet until oil output numbers agreed - Iran oil minister #economy #MarketScreener… https://t.co/ddZ7Ceg1UQ,2,0,0,0.0,[],0,1,1
3226,Record oil production cut hangs in the balance as G20 meeting concludes with no specifics https://t.co/MVPehLJcWr,2,0,0,0.0,[],-1,0,1
3227,Russia's key oil producers voiced support for extending OPEC+ output cuts into the second quarter https://t.co/SnCimY5rl9,2,0,0,0.0,"[('key', 0.0), ('second', 0.0)]",1,0,1
3228,Saudi Arabia and others in OPEC are working to convince oil producers there will be little space left to store thei… https://t.co/bJytfI2ytW,2,0,0,-0.09375,"[('little', -0.1875), ('left', 0.0)]",0,1,1
3229,Saudi Arabia Does Not Have Much Incentive To End The Oil Price War. https://t.co/kmiHsMhvwA #trading #markets #finance,2,0,1,0.2,"[('much', 0.2)]",0,1,0
3230,Saudi Arabia is ramping up crude oil production in a bid to win a price war. Insights via @CMEGroup https://t.co/2PQijkKFcd,2,0,0,0.050000000000000044,"[('crude', -0.7), ('win', 0.8)]",1,0,1
3231,"Saudi crown prince, Russia's Putin discuss efforts to stabilize oil markets: SPA #economy #MarketScreener… https://t.co/STL0sP53zL",2,0,0,0.0,[],0,1,1
3232,"Saudi, others resist Mexican plan to make small oil output cuts - sources #economy #MarketScreener… https://t.co/VfOSxccQM3",2,0,-1,-0.125,"[('mexican', 0.0), ('small', -0.25)]",-1,0,0
3233,Spot prices for crude oil are little changed in the week ending Nov. 15: Brent ticks up to $62.56 per barrel and WT… https://t.co/MuTSydoo7o,2,0,-1,-0.44375,"[('crude', -0.7), ('little', -0.1875)]",1,0,0
